epoch	training_loss	validation_loss
2.38	0.6556	None
2.38	0.6855	None
2.38	None	0.7684988379478455
2.38	0.7439	None
2.39	0.7168	None
2.39	0.6829	None
2.39	0.6422	None
2.39	0.7553	None
2.39	0.7004	None
2.39	0.6612	None
2.39	0.6308	None
2.39	None	0.7685738801956177
2.39	0.6047	None
2.39	0.7753	None
2.39	0.62	None
2.39	0.7479	None
2.39	0.6707	None
2.39	0.712	None
2.39	0.6595	None
2.39	0.7785	None
2.39	None	0.7701488733291626
2.39	0.6762	None
2.39	0.63	None
2.39	0.7318	None
2.39	0.6101	None
2.39	0.623	None
2.39	0.6778	None
2.4	0.8117	None
2.4	0.5491	None
2.4	None	0.7701928615570068
2.4	0.6741	None
2.4	0.6492	None
2.4	0.7129	None
2.4	0.6271	None
2.4	0.8104	None
2.4	0.6657	None
2.4	0.6877	None
2.4	0.6316	None
2.4	None	0.7709769010543823
2.4	0.6237	None
2.4	0.745	None
2.4	0.6709	None
2.4	0.7929	None
2.4	0.5919	None
2.4	0.5969	None
2.4	0.5879	None
2.4	0.6644	None
2.4	None	0.7699166536331177
2.4	0.6924	None
2.4	0.6506	None
2.4	0.655	None
2.4	0.7277	None
2.41	0.6603	None
2.41	0.8116	None
2.41	0.7281	None
2.41	0.7231	None
2.41	None	0.7688528895378113
2.41	0.6618	None
2.41	0.7316	None
2.41	0.7123	None
2.41	0.7511	None
2.41	0.6333	None
2.41	0.7012	None
2.41	0.7449	None
2.41	0.7157	None
2.41	None	0.7686827182769775
2.41	0.6494	None
2.41	0.6025	None
2.41	0.6503	None
2.41	0.6757	None
2.41	0.6818	None
2.41	0.7154	None
2.41	0.7116	None
2.41	0.6219	None
2.41	None	0.767864465713501
2.41	0.7344	None
2.42	0.6857	None
2.42	0.6947	None
2.42	0.5696	None
2.42	0.6586	None
2.42	0.5738	None
2.42	0.6665	None
2.42	0.572	None
2.42	None	0.769757866859436
2.42	0.691	None
2.42	0.7251	None
2.42	0.7197	None
2.42	0.6733	None
2.42	0.6124	None
2.42	0.6396	None
2.42	0.776	None
2.42	0.8056	None
2.42	None	0.7671834230422974
2.42	0.7467	None
2.42	0.6218	None
2.42	0.5461	None
2.42	0.6313	None
2.42	0.6672	None
2.42	0.6938	None
2.43	0.8065	None
2.43	0.6799	None
2.43	None	0.7680150270462036
2.43	0.5502	None
2.43	0.5857	None
2.43	0.6405	None
2.43	0.64	None
2.43	0.7314	None
2.43	0.5786	None
2.43	0.588	None
2.43	0.6369	None
2.43	None	0.767666220664978
2.43	0.7084	None
2.43	0.6405	None
2.43	0.6631	None
2.43	0.6721	None
2.43	0.5733	None
2.43	0.6817	None
2.43	0.7712	None
2.43	0.6308	None
2.43	None	0.7680408358573914
2.43	0.7244	None
2.43	0.7305	None
2.43	0.7513	None
2.44	0.6396	None
2.44	0.7642	None
2.44	0.6614	None
2.44	0.822	None
2.44	0.7108	None
2.44	None	0.7669649124145508
2.44	0.6805	None
2.44	0.5952	None
2.44	0.7367	None
2.44	0.7416	None
2.44	0.6137	None
2.44	0.731	None
2.44	0.7275	None
2.44	0.6147	None
2.44	None	0.7672929167747498
2.44	0.6476	None
2.44	0.6768	None
2.44	0.7218	None
2.44	0.753	None
2.44	0.6724	None
2.44	0.7349	None
2.44	0.6975	None
2.44	0.5789	None
2.44	None	0.7667364478111267
2.44	0.6756	None
2.45	0.698	None
2.45	0.5313	None
2.45	0.6755	None
2.45	0.7292	None
2.45	0.6698	None
2.45	0.6897	None
2.45	0.6885	None
2.45	None	0.766421914100647
2.45	0.6938	None
2.45	0.6459	None
2.45	0.7553	None
2.45	0.7281	None
2.45	0.587	None
2.45	0.634	None
2.45	0.6263	None
2.45	0.7347	None
2.45	None	0.7665266394615173
2.45	0.5493	None
2.45	0.6434	None
2.45	0.6616	None
2.45	0.7662	None
2.45	0.6682	None
2.45	0.6847	None
2.46	0.7231	None
2.46	0.6887	None
2.46	None	0.7657029628753662
2.46	0.6637	None
2.46	0.642	None
2.46	0.6074	None
2.46	0.7383	None
2.46	0.6382	None
2.46	0.6797	None
2.46	0.7722	None
2.46	0.5518	None
2.46	None	0.7655127048492432
2.46	0.7189	None
2.46	0.7203	None
2.46	0.6706	None
2.46	0.576	None
2.46	0.6913	None
2.46	0.621	None
2.46	0.5927	None
2.46	0.6165	None
2.46	None	0.7663370966911316
2.46	0.6964	None
2.46	0.6153	None
2.46	0.6841	None
2.47	0.5622	None
2.47	0.6308	None
2.47	0.6914	None
2.47	0.5948	None
2.47	0.7668	None
2.47	None	0.76670902967453
2.47	0.7267	None
2.47	0.7132	None
2.47	0.5932	None
2.47	0.6652	None
2.47	0.6105	None
2.47	0.7109	None
2.47	0.6133	None
2.47	0.6025	None
2.47	None	0.7654596567153931
2.47	0.6219	None
2.47	0.6731	None
2.47	0.7274	None
2.47	0.6714	None
2.47	0.6804	None
2.47	0.7139	None
2.47	0.607	None
2.47	0.7107	None
2.47	None	0.7663590908050537
2.48	0.6193	None
2.48	0.6448	None
2.48	0.7465	None
2.48	0.6608	None
2.48	0.6582	None
2.48	0.7609	None
2.48	0.6459	None
2.48	0.6365	None
2.48	None	0.7650154232978821
2.48	0.7396	None
2.48	0.7054	None
2.48	0.6459	None
2.48	0.6698	None
2.48	0.7401	None
2.48	0.6281	None
2.48	0.6712	None
2.48	0.6476	None
2.48	None	0.7646429538726807
2.48	0.6586	None
2.48	0.6386	None
2.48	0.6791	None
2.48	0.6614	None
2.48	0.7097	None
2.48	0.7255	None
2.49	0.7132	None
2.49	0.6774	None
2.49	None	0.7667311429977417
2.49	0.7403	None
2.49	0.7015	None
2.49	0.711	None
2.49	0.7229	None
2.49	0.7184	None
2.49	0.6412	None
2.49	0.6596	None
2.49	0.7722	None
2.49	None	0.7650396227836609
2.49	0.6902	None
2.49	0.6346	None
2.49	0.6386	None
2.49	0.6557	None
2.49	0.7162	None
2.49	0.6765	None
2.49	0.7187	None
2.49	0.6349	None
2.49	None	0.7649708986282349
2.49	0.5794	None
2.49	0.6918	None
2.49	0.6856	None
2.5	0.6887	None
2.5	0.7396	None
2.5	0.5614	None
2.5	0.7086	None
2.5	0.625	None
2.5	None	0.765674352645874
2.5	0.6477	None
2.5	0.6393	None
2.5	0.5935	None
2.5	0.63	None
2.5	0.7288	None
2.5	0.7067	None
2.5	0.6483	None
2.5	0.629	None
2.5	None	0.766198456287384
2.5	0.7459	None
2.5	0.6705	None
2.5	0.6359	None
2.5	0.6938	None
2.5	0.5884	None
2.5	0.753	None
2.5	0.5967	None
2.5	0.6682	None
2.5	None	0.7648694515228271
2.51	0.6643	None
2.51	0.7044	None
2.51	0.5174	None
2.51	0.6008	None
2.51	0.6705	None
2.51	0.6035	None
2.51	0.6719	None
2.51	0.6223	None
2.51	None	0.764771044254303
2.51	0.7288	None
2.51	0.6838	None
2.51	0.7291	None
2.51	0.7143	None
2.51	0.6841	None
2.51	0.6341	None
2.51	0.6807	None
2.51	0.7623	None
2.51	None	0.7629846334457397
2.51	0.7394	None
2.51	0.6086	None
2.51	0.6963	None
2.51	0.7049	None
2.51	0.6321	None
2.51	0.65	None
2.52	0.7601	None
2.52	0.6237	None
2.52	None	0.7619932293891907
2.52	0.677	None
2.52	0.8424	None
2.52	0.657	None
2.52	0.6774	None
2.52	0.7552	None
2.52	0.6832	None
2.52	0.7668	None
2.52	0.7621	None
2.52	None	0.7633152604103088
2.52	0.6144	None
2.52	0.7179	None
2.52	0.657	None
2.52	0.6212	None
2.52	0.7043	None
2.52	0.6062	None
2.52	0.6921	None
2.52	0.6455	None
2.52	None	0.7629528045654297
2.52	0.7525	None
2.52	0.7269	None
2.52	0.6835	None
2.53	0.6442	None
2.53	0.7074	None
2.53	0.5888	None
2.53	0.5472	None
2.53	0.7062	None
2.53	None	0.762268602848053
2.53	0.6762	None
2.53	0.6963	None
2.53	0.6174	None
2.53	0.6448	None
2.53	0.6883	None
2.53	0.7187	None
2.53	0.7616	None
2.53	0.5586	None
2.53	None	0.7609784603118896
2.53	0.7116	None
2.53	0.6872	None
2.53	0.5839	None
2.53	0.7785	None
2.53	0.7467	None
2.53	0.5916	None
2.53	0.7393	None
2.53	0.6771	None
2.53	None	0.7616837620735168
2.54	0.749	None
2.54	0.663	None
2.54	0.5935	None
2.54	0.6778	None
2.54	0.6439	None
2.54	0.6026	None
2.54	0.6133	None
2.54	0.6952	None
2.54	None	0.7608855962753296
2.54	0.741	None
2.54	0.7774	None
2.54	0.6547	None
2.54	0.7197	None
2.54	0.6467	None
2.54	0.62	None
2.54	0.6058	None
2.54	0.7519	None
2.54	None	0.7624157667160034
2.54	0.6535	None
2.54	0.714	None
2.54	0.7057	None
2.54	0.6728	None
2.54	0.7299	None
2.55	0.8066	None
2.55	0.6713	None
2.55	0.6433	None
2.55	None	0.7613233923912048
2.55	0.6492	None
2.55	0.6241	None
2.55	0.7758	None
2.55	0.8283	None
2.55	0.6229	None
2.55	0.8111	None
2.55	0.734	None
2.55	0.7663	None
2.55	None	0.7612515687942505
2.55	0.7724	None
2.55	0.7387	None
2.55	0.8639	None
2.55	0.7386	None
2.55	0.6089	None
2.55	0.6738	None
2.55	0.761	None
2.55	0.681	None
2.55	None	0.7610089778900146
2.55	0.7416	None
2.55	0.6069	None
2.55	0.7075	None
2.56	0.6512	None
2.56	0.6526	None
2.56	0.6624	None
2.56	0.6044	None
2.56	0.6376	None
2.56	None	0.7619404196739197
2.56	0.658	None
2.56	0.7165	None
2.56	0.7216	None
2.56	0.7056	None
2.56	0.5798	None
2.56	0.679	None
2.56	0.7035	None
2.56	0.572	None
2.56	None	0.7606926560401917
2.56	0.5958	None
2.56	0.6127	None
2.56	0.6759	None
2.56	0.7153	None
2.56	0.6599	None
2.56	0.5391	None
2.56	0.6445	None
2.56	0.6972	None
2.56	None	0.7596548795700073
2.57	0.6857	None
2.57	0.7052	None
2.57	0.6401	None
2.57	0.6718	None
2.57	0.6858	None
2.57	0.7176	None
2.57	0.7143	None
2.57	0.6307	None
2.57	None	0.7608688473701477
2.57	0.6441	None
2.57	0.6274	None
2.57	0.7032	None
2.57	0.6407	None
2.57	0.7277	None
2.57	0.6453	None
2.57	0.6089	None
2.57	0.5398	None
2.57	None	0.7611975073814392
2.57	0.7411	None
2.57	0.7275	None
2.57	0.6964	None
2.57	0.6749	None
2.57	0.6402	None
2.58	0.6734	None
2.58	0.655	None
2.58	0.5809	None
2.58	None	0.7608393430709839
2.58	0.6462	None
2.58	0.7157	None
2.58	0.6277	None
2.58	0.5956	None
2.58	0.6274	None
2.58	0.7429	None
2.58	0.602	None
2.58	0.6518	None
2.58	None	0.7609947919845581
2.58	0.6977	None
2.58	0.5925	None
2.58	0.6506	None
2.58	0.628	None
2.58	0.6692	None
2.58	0.7212	None
2.58	0.647	None
2.58	0.5659	None
2.58	None	0.7608548402786255
2.58	0.6314	None
2.58	0.5009	None
2.59	0.5958	None
2.59	0.7128	None
2.59	0.6719	None
2.59	0.6548	None
2.59	0.5911	None
2.59	0.5516	None
2.59	None	0.7606760859489441
2.59	0.6718	None
2.59	0.7532	None
2.59	0.7203	None
2.59	0.7739	None
2.59	0.6254	None
2.59	0.6401	None
2.59	0.5923	None
2.59	0.6711	None
2.59	None	0.760402500629425
2.59	0.697	None
2.59	0.6225	None
2.59	0.7124	None
2.59	0.693	None
2.59	0.6744	None
2.59	0.6791	None
2.59	0.6235	None
2.59	0.623	None
2.59	None	0.7596530318260193
2.6	0.7239	None
2.6	0.6536	None
2.6	0.6465	None
2.6	0.7947	None
2.6	0.7611	None
2.6	0.5949	None
2.6	0.6904	None
2.6	0.7876	None
2.6	None	0.7601946592330933
2.6	0.6278	None
2.6	0.749	None
2.6	0.6399	None
2.6	0.7082	None
2.6	0.7385	None
2.6	0.5981	None
2.6	0.6742	None
2.6	0.7162	None
2.6	None	0.7608552575111389
2.6	0.7413	None
2.6	0.6397	None
2.6	0.6509	None
2.6	0.6558	None
2.6	0.6485	None
2.61	0.6777	None
2.61	0.6923	None
2.61	0.5868	None
2.61	None	0.760595977306366
2.61	0.6903	None
2.61	0.7312	None
2.61	0.7372	None
2.61	0.7641	None
2.61	0.661	None
2.61	0.6185	None
2.61	0.6441	None
2.61	0.7455	None
2.61	None	0.7609758973121643
2.61	0.6594	None
2.61	0.7242	None
2.61	0.6979	None
2.61	0.6008	None
2.61	0.7783	None
2.61	0.6396	None
2.61	0.6745	None
2.61	0.7166	None
2.61	None	0.7604363560676575
2.61	0.7142	None
2.61	0.6634	None
2.62	0.6128	None
2.62	0.6406	None
2.62	0.7806	None
2.62	0.7415	None
2.62	0.6842	None
2.62	0.591	None
2.62	None	0.7599350214004517
2.62	0.7414	None
2.62	0.5922	None
2.62	0.7091	None
2.62	0.7328	None
2.62	0.6881	None
2.62	0.7048	None
2.62	0.6188	None
2.62	0.6264	None
2.62	None	0.7602862119674683
2.62	0.7037	None
2.62	0.6222	None
2.62	0.684	None
2.62	0.6023	None
2.62	0.7026	None
2.62	0.647	None
2.62	0.7358	None
2.62	0.6201	None
2.62	None	0.7602561116218567
2.63	0.7738	None
2.63	0.6788	None
2.63	0.7283	None
2.63	0.7226	None
2.63	0.6654	None
2.63	0.6617	None
2.63	0.7175	None
2.63	0.6759	None
2.63	None	0.7600526213645935
2.63	0.6517	None
2.63	0.7313	None
2.63	0.5653	None
2.63	0.6624	None
2.63	0.621	None
2.63	0.6634	None
2.63	0.6237	None
2.63	0.7096	None
2.63	None	0.7598572969436646
2.63	0.604	None
2.63	0.5883	None
2.63	0.5675	None
2.63	0.7042	None
2.63	0.5481	None
2.64	0.6076	None
2.64	0.6617	None
2.64	0.7261	None
2.64	None	0.7585628628730774
2.64	0.6451	None
2.64	0.6826	None
2.64	0.7356	None
2.64	0.6563	None
2.64	0.6575	None
2.64	0.6395	None
2.64	0.7377	None
2.64	0.7689	None
2.64	None	0.7581456303596497
2.64	0.7498	None
2.64	0.6317	None
2.64	0.6009	None
2.64	0.6313	None
2.64	0.6499	None
2.64	0.6522	None
2.64	0.6196	None
2.64	0.7293	None
2.64	None	0.7588199377059937
2.64	0.7152	None
2.64	0.6112	None
2.65	0.6284	None
2.65	0.6395	None
2.65	0.7401	None
2.65	0.8046	None
2.65	0.7286	None
2.65	0.6609	None
2.65	None	0.7588337659835815
2.65	0.5974	None
2.65	0.7337	None
2.65	0.7301	None
2.65	0.6775	None
2.65	0.7258	None
2.65	0.6466	None
2.65	0.5778	None
2.65	0.69	None
2.65	None	0.7589772343635559
2.65	0.6375	None
2.65	0.7024	None
2.65	0.6903	None
2.65	0.5429	None
2.65	0.6293	None
2.65	0.6379	None
2.65	0.642	None
2.66	0.6577	None
2.66	None	0.7570424675941467
2.66	0.6862	None
2.66	0.7019	None
2.66	0.6673	None
2.66	0.6676	None
2.66	0.6626	None
2.66	0.6387	None
2.66	0.6661	None
2.66	0.6697	None
2.66	None	0.757494330406189
2.66	0.6778	None
2.66	0.6255	None
2.66	0.6216	None
2.66	0.5896	None
2.66	0.5278	None
2.66	0.6899	None
2.66	0.667	None
2.66	0.7697	None
2.66	None	0.7580474019050598
2.66	0.6733	None
2.66	0.599	None
2.66	0.7188	None
2.66	0.6499	None
2.66	0.6126	None
2.67	0.6867	None
2.67	0.6838	None
2.67	0.6072	None
2.67	None	0.7584552764892578
2.67	0.6344	None
2.67	0.7133	None
2.67	0.7158	None
2.67	0.6947	None
2.67	0.7356	None
2.67	0.708	None
2.67	0.6506	None
2.67	0.5905	None
2.67	None	0.7572259306907654
2.67	0.7224	None
2.67	0.7191	None
2.67	0.6919	None
2.67	0.8263	None
2.67	0.7381	None
2.67	0.8057	None
2.67	0.6794	None
2.67	0.7206	None
2.67	None	0.7579473853111267
2.67	0.769	None
2.67	0.6119	None
2.68	0.7376	None
2.68	0.7157	None
2.68	0.6803	None
2.68	0.6196	None
2.68	0.7146	None
2.68	0.8019	None
2.68	None	0.757287859916687
2.68	0.77	None
2.68	0.7412	None
2.68	0.6038	None
2.68	0.6494	None
2.68	0.6789	None
2.68	0.7338	None
2.68	0.7255	None
2.68	0.6936	None
2.68	None	0.7571907043457031
2.68	0.5859	None
2.68	0.5876	None
2.68	0.8282	None
2.68	0.5445	None
2.68	0.6202	None
2.68	0.6222	None
2.68	0.707	None
2.69	0.5414	None
2.69	None	0.7570067048072815
2.69	0.5791	None
2.69	0.659	None
2.69	0.6727	None
2.69	0.5625	None
2.69	0.6382	None
2.69	0.6937	None
2.69	0.6682	None
2.69	0.7029	None
2.69	None	0.7580228447914124
2.69	0.6928	None
2.69	0.7725	None
2.69	0.6524	None
2.69	0.6006	None
2.69	0.6301	None
2.69	0.7666	None
2.69	0.6656	None
2.69	0.7467	None
2.69	None	0.7577172517776489
2.69	0.5875	None
2.69	0.7217	None
2.69	0.6943	None
2.69	0.8621	None
2.7	0.66	None
2.7	0.522	None
2.7	0.6997	None
2.7	0.6751	None
2.7	None	0.7566715478897095
2.7	0.6687	None
2.7	0.7133	None
2.7	0.7513	None
2.7	0.6559	None
2.7	0.7398	None
2.7	0.6041	None
2.7	0.716	None
2.7	0.6616	None
2.7	None	0.7573369145393372
2.7	0.6941	None
2.7	0.7511	None
2.7	0.6565	None
2.7	0.7268	None
2.7	0.6337	None
2.7	0.6358	None
2.7	0.657	None
2.7	0.634	None
2.7	None	0.7569229006767273
2.7	0.7015	None
2.7	0.6602	None
2.71	0.6725	None
2.71	0.6437	None
2.71	0.7382	None
2.71	0.6586	None
2.71	0.6463	None
2.71	0.7627	None
2.71	None	0.757228672504425
2.71	0.6663	None
2.71	0.5517	None
2.71	0.6336	None
2.71	0.7966	None
2.71	0.6513	None
2.71	0.6922	None
2.71	0.8279	None
2.71	0.8095	None
2.71	None	0.7569467425346375
2.71	0.6719	None
2.71	0.7053	None
2.71	0.7524	None
2.71	0.6608	None
2.71	0.7246	None
2.71	0.6976	None
2.71	0.5995	None
2.72	0.7425	None
2.72	None	0.7564826607704163
2.72	0.608	None
2.72	0.6438	None
2.72	0.7685	None
2.72	0.572	None
2.72	0.76	None
2.72	0.6754	None
2.72	0.6643	None
2.72	0.6129	None
2.72	None	0.7573056817054749
2.72	0.5864	None
2.72	0.595	None
2.72	0.621	None
2.72	0.625	None
2.72	0.6967	None
2.72	0.7245	None
2.72	0.7602	None
2.72	0.6975	None
2.72	None	0.7573148608207703
2.72	0.752	None
2.72	0.6305	None
2.72	0.696	None
2.72	0.645	None
2.73	0.6024	None
2.73	0.7091	None
2.73	0.557	None
2.73	0.703	None
2.73	None	0.7570821046829224
2.73	0.6199	None
2.73	0.7861	None
2.73	0.6625	None
2.73	0.6551	None
2.73	0.8101	None
2.73	0.7198	None
2.73	0.6151	None
2.73	0.5793	None
2.73	None	0.7566919326782227
2.73	0.8179	None
2.73	0.6848	None
2.73	0.6846	None
2.73	0.7009	None
2.73	0.67	None
2.73	0.6783	None
2.73	0.6448	None
2.73	0.5983	None
2.73	None	0.7556939721107483
2.73	0.6606	None
2.73	0.6226	None
2.74	0.662	None
2.74	0.6781	None
2.74	0.6552	None
2.74	0.5383	None
2.74	0.7314	None
2.74	0.7265	None
2.74	None	0.7558360695838928
2.74	0.6623	None
2.74	0.6692	None
2.74	0.5901	None
2.74	0.704	None
2.74	0.6412	None
2.74	0.6052	None
2.74	0.7309	None
2.74	0.6658	None
2.74	None	0.7554137110710144
2.74	0.6386	None
2.74	0.6427	None
2.74	0.659	None
2.74	0.6174	None
2.74	0.6556	None
2.74	0.6448	None
2.74	0.6583	None
2.75	0.6383	None
2.75	None	0.7557833194732666
2.75	0.7071	None
2.75	0.5184	None
2.75	0.6028	None
2.75	0.716	None
2.75	0.6738	None
2.75	0.7372	None
2.75	0.8084	None
2.75	0.707	None
2.75	None	0.7550702691078186
2.75	0.6529	None
2.75	0.6187	None
2.75	0.8077	None
2.75	0.7487	None
2.75	0.735	None
2.75	0.7553	None
2.75	0.6886	None
2.75	0.6924	None
2.75	None	0.7550439238548279
2.75	0.6465	None
2.75	0.6576	None
2.75	0.602	None
2.75	0.6878	None
2.76	0.63	None
2.76	0.6864	None
2.76	0.5854	None
2.76	0.6232	None
2.76	None	0.7541182041168213
2.76	0.7495	None
2.76	0.702	None
2.76	0.8118	None
2.76	0.7799	None
2.76	0.7123	None
2.76	0.6836	None
2.76	0.7294	None
2.76	0.6566	None
2.76	None	0.7539405226707458
2.76	0.6526	None
2.76	0.6512	None
2.76	0.6246	None
2.76	0.6789	None
2.76	0.574	None
2.76	0.6872	None
2.76	0.6124	None
2.76	0.7147	None
2.76	None	0.754170298576355
2.76	0.6797	None
2.77	0.6281	None
2.77	0.7246	None
2.77	0.71	None
2.77	0.7219	None
2.77	0.6994	None
2.77	0.6938	None
2.77	0.6833	None
2.77	None	0.7540602087974548
2.77	0.7101	None
2.77	0.685	None
2.77	0.7514	None
2.77	0.6871	None
2.77	0.6105	None
2.77	0.6514	None
2.77	0.7193	None
2.77	0.475	None
2.77	None	0.7546074986457825
2.77	0.5926	None
2.77	0.6707	None
2.77	0.6762	None
2.77	0.7882	None
2.77	0.6804	None
2.77	0.6301	None
2.77	0.6486	None
2.78	0.621	None
2.78	None	0.7543054223060608
2.78	0.6637	None
2.78	0.7968	None
2.78	0.68	None
2.78	0.6836	None
2.78	0.6903	None
2.78	0.696	None
2.78	0.6606	None
2.78	0.6998	None
2.78	None	0.7538712620735168
2.78	0.6721	None
2.78	0.6928	None
2.78	0.7385	None
2.78	0.7326	None
2.78	0.6455	None
2.78	0.67	None
2.78	0.6231	None
2.78	0.6788	None
2.78	None	0.7537710666656494
2.78	0.6453	None
2.78	0.5227	None
2.78	0.6185	None
2.78	0.7049	None
2.79	0.6954	None
2.79	0.7937	None
2.79	0.6598	None
2.79	0.7071	None
2.79	None	0.7538914084434509
2.79	0.678	None
2.79	0.6688	None
2.79	0.6139	None
2.79	0.677	None
2.79	0.6255	None
2.79	0.6565	None
2.79	0.6369	None
2.79	0.8359	None
2.79	None	0.7535416483879089
2.79	0.655	None
2.79	0.6041	None
2.79	0.645	None
2.79	0.6459	None
2.79	0.693	None
2.79	0.6904	None
2.79	0.6729	None
2.79	0.7083	None
2.79	None	0.7540193200111389
2.79	0.6993	None
2.8	0.5901	None
2.8	0.7416	None
2.8	0.6561	None
2.8	0.7062	None
2.8	0.6762	None
2.8	0.7064	None
2.8	0.6383	None
2.8	None	0.753436267375946
2.8	0.6815	None
2.8	0.6569	None
2.8	0.591	None
2.8	0.747	None
2.8	0.6973	None
2.8	0.6937	None
2.8	0.6609	None
2.8	0.6846	None
2.8	None	0.7533639073371887
2.8	0.7208	None
2.8	0.6679	None
2.8	0.5882	None
2.8	0.7033	None
2.8	0.6372	None
2.8	0.7314	None
2.81	0.6828	None
2.81	0.6739	None
2.81	None	0.7539867162704468
2.81	0.714	None
2.81	0.7129	None
2.81	0.6129	None
2.81	0.6204	None
2.81	0.6393	None
2.81	0.6857	None
2.81	0.676	None
2.81	0.7736	None
2.81	None	0.7530509233474731
2.81	0.6015	None
2.81	0.6398	None
2.81	0.6241	None
2.81	0.699	None
2.81	0.6015	None
2.81	0.6448	None
2.81	0.7541	None
2.81	0.6578	None
2.81	None	0.7524247765541077
2.81	0.6618	None
2.81	0.6932	None
2.81	0.5988	None
2.81	0.6683	None
2.82	0.6387	None
2.82	0.715	None
2.82	0.6646	None
2.82	0.6322	None
2.82	None	0.7523885369300842
2.82	0.7068	None
2.82	0.6171	None
2.82	0.765	None
2.82	0.6899	None
2.82	0.6287	None
2.82	0.6268	None
2.82	0.7664	None
2.82	0.7208	None
2.82	None	0.7521343231201172
2.82	0.7965	None
2.82	0.6507	None
2.82	0.5992	None
2.82	0.5997	None
2.82	0.6801	None
2.82	0.6874	None
2.82	0.69	None
2.82	0.7443	None
2.82	None	0.7524968385696411
2.82	0.7287	None
2.83	0.7596	None
2.83	0.7044	None
2.83	0.587	None
2.83	0.6681	None
2.83	0.7466	None
2.83	0.7084	None
2.83	0.6203	None
2.83	None	0.7521197199821472
2.83	0.686	None
2.83	0.6477	None
2.83	0.7134	None
2.83	0.6686	None
2.83	0.7583	None
2.83	0.6454	None
2.83	0.6955	None
2.83	0.6846	None
2.83	None	0.7517154812812805
2.83	0.6738	None
2.83	0.6283	None
2.83	0.7309	None
2.83	0.6935	None
2.83	0.4854	None
2.83	0.6757	None
2.84	0.5589	None
2.84	0.677	None
2.84	None	0.7519559264183044
2.84	0.6318	None
2.84	0.5872	None
2.84	0.6793	None
2.84	0.7386	None
2.84	0.7835	None
2.84	0.593	None
2.84	0.6556	None
2.84	0.5796	None
2.84	None	0.7516675591468811
2.84	0.6944	None
2.84	0.6215	None
2.84	0.6477	None
2.84	0.7141	None
2.84	0.6868	None
2.84	0.5667	None
2.84	0.5861	None
2.84	0.6372	None
2.84	None	0.7512285709381104
2.84	0.7553	None
2.84	0.6881	None
2.84	0.686	None
2.84	0.6863	None
2.85	0.6148	None
2.85	0.7968	None
2.85	0.6957	None
2.85	0.5333	None
2.85	None	0.7511686682701111
2.85	0.6998	None
2.85	0.6898	None
2.85	0.7095	None
2.85	0.7376	None
2.85	0.7257	None
2.85	0.6936	None
2.85	0.6466	None
2.85	0.7295	None
2.85	None	0.7512532472610474
2.85	0.7139	None
2.85	0.6942	None
2.85	0.6528	None
2.85	0.6657	None
2.85	0.6328	None
2.85	0.6675	None
2.85	0.5773	None
2.85	0.727	None
2.85	None	0.7508551478385925
2.85	0.6407	None
2.86	0.6868	None
2.86	0.7288	None
2.86	0.7333	None
2.86	0.6467	None
2.86	0.6748	None
2.86	0.6891	None
2.86	0.8215	None
2.86	None	0.7509651184082031
2.86	0.7008	None
2.86	0.6505	None
2.86	0.6792	None
2.86	0.653	None
2.86	0.6871	None
2.86	0.6873	None
2.86	0.7317	None
2.86	0.5388	None
2.86	None	0.7507632970809937
2.86	0.6587	None
2.86	0.6425	None
2.86	0.6707	None
2.86	0.5787	None
2.86	0.6941	None
2.86	0.6694	None
2.87	0.7052	None
2.87	0.6502	None
2.87	None	0.7506590485572815
2.87	0.5602	None
2.87	0.6615	None
2.87	0.6128	None
2.87	0.7469	None
2.87	0.7016	None
2.87	0.6423	None
2.87	0.6019	None
2.87	0.6285	None
2.87	None	0.7506474852561951
2.87	0.6655	None
2.87	0.6175	None
2.87	0.7172	None
2.87	0.7602	None
2.87	0.6778	None
2.87	0.7049	None
2.87	0.6865	None
2.87	0.7502	None
2.87	None	0.7506920099258423
2.87	0.6192	None
2.87	0.7311	None
2.87	0.6264	None
2.88	0.7037	None
2.88	0.5473	None
2.88	0.7716	None
2.88	0.5955	None
2.88	0.6599	None
2.88	None	0.7508193850517273
2.88	0.7148	None
2.88	0.6927	None
2.88	0.5883	None
2.88	0.7547	None
2.88	0.7289	None
2.88	0.7392	None
2.88	0.7031	None
2.88	0.796	None
2.88	None	0.7505338191986084
2.88	0.6138	None
2.88	0.6641	None
2.88	0.7102	None
2.88	0.5908	None
2.88	0.6575	None
2.88	0.7164	None
2.88	0.604	None
2.88	0.7524	None
2.88	None	0.750656008720398
2.88	0.6208	None
2.89	0.601	None
2.89	0.6906	None
2.89	0.7524	None
2.89	0.5924	None
2.89	0.7424	None
2.89	0.6384	None
2.89	0.639	None
2.89	None	0.7508541345596313
2.89	0.6485	None
2.89	0.6375	None
2.89	0.7047	None
2.89	0.6624	None
2.89	0.7439	None
2.89	0.6713	None
2.89	0.5696	None
2.89	0.6425	None
2.89	None	0.7510799169540405
2.89	0.7301	None
2.89	0.6479	None
2.89	0.7585	None
2.89	0.6344	None
2.89	0.6295	None
2.89	0.668	None
2.9	0.6185	None
2.9	0.5968	None
2.9	None	0.75022292137146
2.9	0.6766	None
2.9	0.6893	None
2.9	0.8191	None
2.9	0.671	None
2.9	0.6296	None
2.9	0.6581	None
2.9	0.8379	None
