epoch	training_loss	validation_loss
0.0	2.6989	None
0.0	1.9401	None
0.0	1.2334	None
0.0	1.0605	None
0.0	1.0643	None
0.0	0.9761	None
0.0	0.9914	None
0.0	0.9492	None
0.0	None	0.9807576537132263
0.0	0.9327	None
0.0	0.9971	None
0.01	0.9178	None
0.01	0.9281	None
0.01	0.9273	None
0.01	0.945	None
0.01	0.8595	None
0.01	0.9982	None
0.01	None	0.9390745759010315
0.01	1.0014	None
0.01	0.917	None
0.01	0.9563	None
0.01	1.0265	None
0.01	0.8758	None
0.01	1.0055	None
0.01	0.9052	None
0.01	0.9368	None
0.01	None	0.9256420135498047
0.01	0.8423	None
0.01	0.8881	None
0.01	0.9824	None
0.01	0.8796	None
0.01	0.9681	None
0.01	0.8821	None
0.01	0.9331	None
0.02	0.8332	None
0.02	None	0.9200099110603333
0.02	0.9691	None
0.02	0.9552	None
0.02	0.9183	None
0.02	0.9976	None
0.02	0.9919	None
0.02	0.845	None
0.02	0.8545	None
0.02	0.8423	None
0.02	None	0.9129261374473572
0.02	0.9956	None
0.02	0.8962	None
0.02	0.8831	None
0.02	0.9354	None
0.02	0.9128	None
0.02	0.9003	None
0.02	0.9259	None
0.02	0.9179	None
0.02	None	0.915459394454956
0.02	0.995	None
0.02	0.9665	None
0.02	1.0054	None
0.02	0.9415	None
0.02	0.9849	None
0.03	1.0306	None
0.03	0.9044	None
0.03	0.9269	None
0.03	None	0.9075679779052734
0.03	0.9449	None
0.03	0.7777	None
0.03	0.8398	None
0.03	0.8849	None
0.03	0.9947	None
0.03	0.8674	None
0.03	0.8573	None
0.03	0.9082	None
0.03	None	0.907421886920929
0.03	0.7902	None
0.03	0.8742	None
0.03	0.8671	None
0.03	0.8784	None
0.03	0.8312	None
0.03	0.9092	None
0.03	0.9416	None
0.03	0.981	None
0.03	None	0.9060047268867493
0.03	0.9026	None
0.03	0.901	None
0.04	0.8138	None
0.04	0.8932	None
0.04	0.9717	None
0.04	0.8912	None
0.04	0.8573	None
0.04	0.9343	None
0.04	None	0.9021293520927429
0.04	0.8715	None
0.04	0.9212	None
0.04	0.8901	None
0.04	0.8944	None
0.04	0.9457	None
0.04	0.8185	None
0.04	0.9141	None
0.04	0.8197	None
0.04	None	0.9060235619544983
0.04	0.9266	None
0.04	0.9777	None
0.04	0.9414	None
0.04	0.9237	None
0.04	0.9605	None
0.04	1.0241	None
0.04	0.9625	None
0.05	0.9221	None
0.05	None	0.9011831879615784
0.05	0.9583	None
0.05	0.8836	None
0.05	0.9555	None
0.05	0.9098	None
0.05	0.8144	None
0.05	0.8707	None
0.05	0.913	None
0.05	0.913	None
0.05	None	0.9009097218513489
0.05	0.8254	None
0.05	0.8456	None
0.05	0.9236	None
0.05	0.8171	None
0.05	0.9166	None
0.05	1.0482	None
0.05	0.913	None
0.05	1.0118	None
0.05	None	0.900787889957428
0.05	0.9332	None
0.05	0.9607	None
0.05	0.8915	None
0.05	0.8566	None
0.06	0.8859	None
0.06	0.9224	None
0.06	0.8626	None
0.06	0.8911	None
0.06	None	0.9013644456863403
0.06	0.8556	None
0.06	0.9721	None
0.06	0.8286	None
0.06	0.9717	None
0.06	0.9493	None
0.06	0.9691	None
0.06	0.88	None
0.06	0.9508	None
0.06	None	0.895821213722229
0.06	0.8935	None
0.06	0.9576	None
0.06	0.8979	None
0.06	0.8038	None
0.06	0.8611	None
0.06	0.9268	None
0.06	0.8453	None
0.06	0.9134	None
0.06	None	0.895333468914032
0.06	0.9705	None
0.06	0.8237	None
0.07	0.8787	None
0.07	0.96	None
0.07	0.9012	None
0.07	0.8754	None
0.07	0.8666	None
0.07	0.901	None
0.07	None	0.9018087387084961
0.07	0.8746	None
0.07	0.9259	None
0.07	0.8161	None
0.07	0.9745	None
0.07	0.9816	None
0.07	0.936	None
0.07	0.8532	None
0.07	0.9305	None
0.07	None	0.8946611881256104
0.07	0.8421	None
0.07	0.967	None
0.07	0.928	None
0.07	0.921	None
0.07	0.9495	None
0.07	0.9226	None
0.07	0.9871	None
0.08	0.9291	None
0.08	None	0.8948228359222412
0.08	0.9049	None
0.08	0.9225	None
0.08	0.8904	None
0.08	0.8293	None
0.08	1.04	None
0.08	0.8991	None
0.08	0.9951	None
0.08	0.7999	None
0.08	None	0.8986994028091431
0.08	0.9513	None
0.08	0.8898	None
0.08	0.8663	None
0.08	0.8119	None
0.08	0.8753	None
0.08	0.797	None
0.08	0.8581	None
0.08	0.9068	None
0.08	None	0.9031630158424377
0.08	0.8252	None
0.08	0.9051	None
0.08	1.0071	None
0.08	0.9113	None
0.09	0.8686	None
0.09	0.9973	None
0.09	0.8995	None
0.09	0.8201	None
0.09	None	0.8951175808906555
0.09	0.8849	None
0.09	0.8347	None
0.09	0.8709	None
0.09	1.0197	None
0.09	0.8924	None
0.09	0.8791	None
0.09	0.9271	None
0.09	0.9572	None
0.09	None	0.8929566740989685
0.09	0.9256	None
0.09	0.8379	None
0.09	0.7947	None
0.09	0.9535	None
0.09	0.9674	None
0.09	0.9644	None
0.09	0.9111	None
0.09	0.8744	None
0.09	None	0.8936174511909485
0.09	0.8886	None
0.09	0.9265	None
0.1	0.9247	None
0.1	0.9133	None
0.1	0.9044	None
0.1	0.9117	None
0.1	0.9438	None
0.1	0.9522	None
0.1	None	0.8950114846229553
0.1	0.8947	None
0.1	0.899	None
0.1	0.9416	None
0.1	0.8621	None
0.1	0.9322	None
0.1	0.7863	None
0.1	0.9837	None
0.1	0.8609	None
0.1	None	0.8968934416770935
0.1	0.9781	None
0.1	0.8934	None
0.1	0.8935	None
0.1	0.8878	None
0.1	0.8091	None
0.1	0.7892	None
0.1	0.8544	None
0.11	0.8239	None
0.11	None	0.8959276676177979
0.11	0.8805	None
0.11	0.8384	None
0.11	0.9709	None
0.11	0.9734	None
0.11	0.8941	None
0.11	0.8802	None
0.11	0.8125	None
0.11	0.9038	None
0.11	None	0.8911749720573425
0.11	0.8773	None
0.11	0.9529	None
0.11	0.9092	None
0.11	0.9714	None
0.11	0.8981	None
0.11	0.8545	None
0.11	0.9378	None
0.11	0.8754	None
0.11	None	0.8913856744766235
0.11	0.8843	None
0.11	0.9549	None
0.11	0.9258	None
0.11	0.8324	None
0.12	0.8992	None
0.12	0.8022	None
0.12	0.9719	None
0.12	0.9417	None
0.12	None	0.8919801712036133
0.12	0.992	None
0.12	0.8986	None
0.12	0.845	None
0.12	0.8218	None
0.12	0.8432	None
0.12	0.8109	None
0.12	0.9657	None
0.12	0.8262	None
0.12	None	0.8924461603164673
0.12	0.9872	None
0.12	0.9832	None
0.12	0.9048	None
0.12	0.8705	None
0.12	0.9475	None
0.12	0.8867	None
0.12	0.9491	None
0.12	0.7904	None
0.12	None	0.8930580019950867
0.12	0.9301	None
0.13	0.7909	None
0.13	0.9081	None
0.13	0.8817	None
0.13	0.8981	None
0.13	1.0485	None
0.13	0.9302	None
0.13	0.9011	None
0.13	None	0.8925942778587341
0.13	0.8458	None
0.13	0.8906	None
0.13	0.9004	None
0.13	0.9588	None
0.13	0.9863	None
0.13	0.8665	None
0.13	0.9124	None
0.13	0.8976	None
0.13	None	0.8880811333656311
0.13	0.914	None
0.13	0.9194	None
0.13	0.9534	None
0.13	0.8366	None
0.13	0.9123	None
0.13	0.8668	None
0.13	1.004	None
0.14	0.8029	None
0.14	None	0.8933812379837036
0.14	1.0275	None
0.14	0.9125	None
0.14	0.8284	None
0.14	0.9363	None
0.14	0.9423	None
0.14	0.8373	None
0.14	0.8638	None
0.14	0.9442	None
0.14	None	0.8923924565315247
0.14	0.8514	None
0.14	0.8399	None
0.14	0.9751	None
0.14	0.8203	None
0.14	0.8849	None
0.14	0.9633	None
0.14	0.9813	None
0.14	0.912	None
0.14	None	0.8933314085006714
0.14	0.8625	None
0.14	0.8644	None
0.14	0.8726	None
0.14	0.8469	None
0.15	0.9532	None
0.15	0.9375	None
0.15	0.8881	None
0.15	0.9875	None
0.15	None	0.892157256603241
0.15	0.8881	None
0.15	0.9509	None
0.15	0.9484	None
0.15	0.7624	None
0.15	0.8904	None
0.15	0.9338	None
0.15	0.7964	None
0.15	0.9541	None
0.15	None	0.8917000889778137
0.15	0.9386	None
0.15	0.9109	None
0.15	0.8523	None
0.15	0.9755	None
0.15	0.8329	None
0.15	0.8729	None
0.15	0.8954	None
0.15	0.8351	None
0.15	None	0.8914934396743774
0.15	0.9324	None
0.16	0.8066	None
0.16	0.8206	None
0.16	0.8901	None
0.16	0.9598	None
0.16	1.0214	None
0.16	0.8183	None
0.16	0.9325	None
0.16	None	0.8935876488685608
0.16	0.9086	None
0.16	0.923	None
0.16	0.9031	None
0.16	0.8257	None
0.16	0.9316	None
0.16	0.8129	None
0.16	0.942	None
0.16	0.8792	None
0.16	None	0.8907037377357483
0.16	1.0358	None
0.16	0.8463	None
0.16	0.8527	None
0.16	0.8779	None
0.16	0.8082	None
0.16	0.8632	None
0.17	0.8462	None
0.17	0.8718	None
0.17	None	0.8912791013717651
0.17	0.8782	None
0.17	0.8005	None
0.17	0.872	None
0.17	0.9295	None
0.17	0.8867	None
0.17	0.9686	None
0.17	0.9042	None
0.17	0.8348	None
0.17	None	0.8889114260673523
0.17	0.7664	None
0.17	0.9619	None
0.17	0.8241	None
0.17	0.8556	None
0.17	0.9094	None
0.17	0.8779	None
0.17	0.8051	None
0.17	0.9755	None
0.17	None	0.8889204859733582
0.17	0.9385	None
0.17	0.8058	None
0.17	0.9298	None
0.17	0.898	None
0.18	0.9324	None
0.18	0.8014	None
0.18	0.8872	None
0.18	0.961	None
0.18	None	0.8918411135673523
0.18	0.8357	None
0.18	0.9311	None
0.18	0.7647	None
0.18	0.8393	None
0.18	0.7976	None
0.18	0.9547	None
0.18	0.8047	None
0.18	0.766	None
0.18	None	0.8913550972938538
0.18	0.7823	None
0.18	0.8798	None
0.18	0.9222	None
0.18	0.8749	None
0.18	0.8991	None
0.18	0.7612	None
0.18	0.8353	None
0.18	0.7886	None
0.18	None	0.8923445343971252
0.18	0.9379	None
0.19	0.8241	None
0.19	1.015	None
0.19	0.8611	None
0.19	0.8616	None
0.19	0.902	None
0.19	1.0337	None
0.19	0.9415	None
0.19	None	0.8909018039703369
0.19	0.8963	None
0.19	0.9215	None
0.19	0.8681	None
0.19	0.8086	None
0.19	0.9029	None
0.19	0.8311	None
0.19	0.8698	None
0.19	0.9171	None
0.19	None	0.891205370426178
0.19	0.7993	None
0.19	0.7858	None
0.19	0.8507	None
0.19	0.9428	None
0.19	0.9058	None
0.19	0.9942	None
0.2	0.7609	None
0.2	0.74	None
0.2	None	0.8880552649497986
0.2	0.8291	None
0.2	0.8683	None
0.2	0.846	None
0.2	0.8208	None
0.2	0.9439	None
0.2	0.8186	None
0.2	0.8975	None
0.2	0.7808	None
0.2	None	0.8880140781402588
0.2	0.8469	None
0.2	0.895	None
0.2	0.8568	None
0.2	0.9257	None
0.2	0.8342	None
0.2	0.9628	None
0.2	0.9011	None
0.2	0.9093	None
0.2	None	0.889717161655426
0.2	0.8676	None
0.2	0.7929	None
0.2	0.8097	None
0.2	0.8703	None
0.21	0.8976	None
0.21	0.8929	None
0.21	0.848	None
0.21	0.8673	None
0.21	None	0.8901926875114441
0.21	0.9074	None
0.21	0.946	None
0.21	0.924	None
0.21	0.8792	None
0.21	0.8604	None
0.21	0.9264	None
0.21	0.8399	None
0.21	0.8128	None
0.21	None	0.8923506140708923
0.21	0.9369	None
0.21	0.8958	None
0.21	0.8237	None
0.21	0.8823	None
0.21	0.9542	None
0.21	0.8873	None
0.21	0.7984	None
0.21	1.0362	None
0.21	None	0.8919110894203186
0.21	0.8792	None
0.22	0.9158	None
0.22	0.8022	None
0.22	0.7968	None
0.22	0.8346	None
0.22	0.8447	None
0.22	0.9098	None
0.22	0.8705	None
0.22	None	0.8910016417503357
0.22	0.8525	None
0.22	0.8559	None
0.22	0.8342	None
0.22	0.8228	None
0.22	0.8296	None
0.22	0.8971	None
0.22	0.8912	None
0.22	0.9476	None
0.22	None	0.889354407787323
0.22	0.8185	None
0.22	0.8729	None
0.22	0.8681	None
0.22	0.8841	None
0.22	0.8767	None
0.22	0.8709	None
0.23	0.9594	None
0.23	0.8939	None
0.23	None	0.8898887634277344
0.23	0.8651	None
0.23	0.837	None
0.23	0.9791	None
0.23	0.8497	None
0.23	0.919	None
0.23	0.9039	None
0.23	0.9113	None
0.23	0.8475	None
0.23	None	0.8895031213760376
0.23	0.8953	None
0.23	0.9235	None
0.23	0.8814	None
0.23	0.9462	None
0.23	0.8725	None
0.23	0.8086	None
0.23	0.8514	None
0.23	0.9467	None
0.23	None	0.888983428478241
0.23	0.939	None
0.23	0.7816	None
0.23	0.9275	None
0.24	0.9707	None
0.24	0.9642	None
0.24	0.8528	None
0.24	0.9536	None
0.24	0.9559	None
0.24	None	0.8879693150520325
0.24	0.8471	None
0.24	0.8939	None
0.24	0.9198	None
0.24	0.9053	None
0.24	0.8942	None
0.24	0.8843	None
0.24	0.8437	None
0.24	0.9152	None
0.24	None	0.8890227675437927
0.24	0.8229	None
0.24	0.8826	None
0.24	0.881	None
0.24	0.8143	None
0.24	0.8395	None
0.24	0.8224	None
0.24	0.8244	None
0.24	0.9094	None
0.24	None	0.8886881470680237
0.24	0.9037	None
0.25	0.9393	None
0.25	0.9154	None
0.25	0.9305	None
0.25	0.8108	None
0.25	0.867	None
0.25	0.8073	None
0.25	0.8205	None
0.25	None	0.8903602957725525
0.25	0.9796	None
0.25	0.9372	None
0.25	0.8406	None
0.25	0.8549	None
0.25	0.9079	None
0.25	0.9285	None
0.25	0.7416	None
0.25	0.9436	None
0.25	None	0.8928852677345276
0.25	0.8951	None
0.25	0.868	None
0.25	0.8721	None
0.25	0.9003	None
0.25	0.8486	None
0.25	1.0159	None
0.26	0.8987	None
0.26	0.9248	None
0.26	None	0.8882059454917908
0.26	0.8871	None
0.26	0.9187	None
0.26	0.9181	None
0.26	0.8562	None
0.26	0.8974	None
0.26	0.8721	None
0.26	0.8853	None
0.26	0.912	None
0.26	None	0.8847535252571106
0.26	0.8942	None
0.26	0.8443	None
0.26	0.9054	None
0.26	0.8142	None
0.26	0.8772	None
0.26	0.8654	None
0.26	0.7932	None
0.26	0.8742	None
0.26	None	0.8860912322998047
0.26	0.8979	None
0.26	0.9175	None
0.26	0.8733	None
0.27	1.0054	None
0.27	0.8225	None
0.27	0.8712	None
0.27	0.8985	None
0.27	0.8611	None
0.27	None	0.8855236172676086
0.27	0.8766	None
0.27	0.899	None
0.27	0.8509	None
0.27	0.8596	None
0.27	0.9169	None
0.27	1.0008	None
0.27	0.9339	None
0.27	0.9241	None
0.27	None	0.8820355534553528
0.27	0.9342	None
0.27	0.9764	None
0.27	0.8811	None
0.27	1.0449	None
0.27	0.9795	None
0.27	0.8967	None
0.27	0.9574	None
0.27	0.9552	None
0.27	None	0.8827194571495056
0.28	0.845	None
0.28	0.9005	None
0.28	0.7857	None
0.28	0.9431	None
0.28	0.8584	None
0.28	0.8305	None
0.28	0.7987	None
0.28	0.8554	None
0.28	None	0.8848267793655396
0.28	0.9012	None
0.28	0.8905	None
0.28	0.842	None
0.28	0.9167	None
0.28	0.8938	None
0.28	0.8665	None
0.28	0.8749	None
0.28	0.8869	None
0.28	None	0.8826087713241577
0.28	0.8772	None
0.28	0.9499	None
0.28	0.8744	None
0.28	0.8314	None
0.28	0.9536	None
0.28	0.7993	None
0.29	0.9038	None
0.29	0.8301	None
0.29	None	0.883694052696228
0.29	0.8416	None
0.29	0.9284	None
0.29	0.8117	None
0.29	0.8844	None
0.29	0.8477	None
0.29	0.8687	None
0.29	0.8593	None
0.29	1.0414	None
0.29	None	0.8855999112129211
0.29	0.9539	None
0.29	0.9175	None
0.29	0.9233	None
0.29	0.8382	None
0.29	0.9379	None
0.29	0.8815	None
0.29	0.843	None
0.29	0.8717	None
0.29	None	0.8906300663948059
0.29	0.8374	None
0.29	0.8745	None
0.29	0.83	None
0.3	0.8659	None
0.3	0.9471	None
0.3	0.9656	None
0.3	0.929	None
0.3	0.8919	None
0.3	None	0.887894332408905
0.3	0.9326	None
0.3	0.9051	None
0.3	0.9046	None
0.3	0.8644	None
0.3	0.9524	None
0.3	0.8114	None
0.3	0.936	None
0.3	0.8683	None
0.3	None	0.886012852191925
0.3	0.9439	None
0.3	0.8617	None
0.3	0.8963	None
0.3	0.8381	None
0.3	0.8716	None
0.3	0.8814	None
0.3	0.9509	None
0.3	0.8345	None
0.3	None	0.8825161457061768
0.31	0.8779	None
0.31	0.8587	None
0.31	0.9254	None
0.31	0.9626	None
0.31	0.8275	None
0.31	0.8258	None
0.31	0.7827	None
0.31	0.8965	None
0.31	None	0.8836305141448975
0.31	0.863	None
0.31	0.9751	None
0.31	0.8669	None
0.31	0.8814	None
0.31	0.8845	None
0.31	0.7539	None
0.31	0.9858	None
0.31	0.7635	None
0.31	None	0.8833490014076233
0.31	0.8809	None
0.31	0.871	None
0.31	0.8706	None
0.31	0.8765	None
0.31	0.7869	None
0.31	0.9071	None
0.32	0.8419	None
0.32	1.0216	None
0.32	None	0.8789032101631165
0.32	0.9322	None
0.32	0.8689	None
0.32	0.8818	None
0.32	0.9098	None
0.32	0.8906	None
0.32	0.8073	None
0.32	0.8226	None
0.32	0.9619	None
0.32	None	0.8773984313011169
0.32	0.9281	None
0.32	0.9784	None
0.32	0.8192	None
0.32	0.8223	None
0.32	0.8354	None
0.32	0.8889	None
0.32	0.9328	None
0.32	0.8991	None
0.32	None	0.8816928863525391
0.32	0.8343	None
0.32	0.8339	None
0.32	0.9003	None
0.33	0.9325	None
0.33	0.9269	None
0.33	0.8928	None
0.33	0.8691	None
0.33	0.9246	None
0.33	None	0.8850332498550415
0.33	0.8392	None
0.33	0.9926	None
0.33	0.772	None
0.33	0.816	None
0.33	0.9894	None
0.33	0.7866	None
0.33	0.8632	None
0.33	0.8114	None
0.33	None	0.8848766088485718
0.33	0.8817	None
0.33	0.8774	None
0.33	0.871	None
0.33	0.8651	None
0.33	0.8265	None
0.33	0.8747	None
0.33	0.9646	None
0.33	0.9098	None
0.33	None	0.8809786438941956
0.34	0.8581	None
0.34	0.7823	None
0.34	0.966	None
0.34	0.9892	None
0.34	1.0742	None
0.34	0.8607	None
0.34	0.8784	None
0.34	0.8789	None
0.34	None	0.8802794218063354
0.34	0.8332	None
0.34	0.975	None
0.34	0.875	None
0.34	0.8566	None
0.34	0.8693	None
0.34	0.7878	None
0.34	0.8338	None
0.34	0.8834	None
0.34	None	0.8847821354866028
0.34	0.8941	None
0.34	0.8955	None
0.34	0.8084	None
0.34	0.91	None
0.34	0.972	None
0.35	0.9052	None
0.35	0.8464	None
0.35	0.8308	None
0.35	None	0.8846646547317505
0.35	0.9047	None
0.35	0.7934	None
0.35	0.8967	None
0.35	0.917	None
0.35	0.8001	None
0.35	0.8999	None
0.35	0.7995	None
0.35	0.9032	None
0.35	None	0.88446044921875
0.35	0.9507	None
0.35	0.9462	None
0.35	0.8722	None
0.35	0.9061	None
0.35	0.8689	None
0.35	0.8616	None
0.35	0.928	None
0.35	0.911	None
0.35	None	0.8845943808555603
0.35	0.8409	None
0.35	0.8904	None
0.35	0.8748	None
0.36	0.7895	None
0.36	0.8815	None
0.36	0.8864	None
0.36	0.891	None
0.36	0.8671	None
0.36	None	0.8832875490188599
0.36	0.8857	None
0.36	0.8491	None
0.36	0.8555	None
0.36	0.8363	None
0.36	0.9257	None
0.36	0.8878	None
0.36	0.9074	None
0.36	0.8823	None
0.36	None	0.8807662725448608
0.36	0.847	None
0.36	0.8909	None
0.36	0.8509	None
0.36	0.762	None
0.36	0.9775	None
0.36	0.9621	None
0.36	0.8546	None
0.36	0.8636	None
0.36	None	0.8798807859420776
0.37	0.9673	None
0.37	0.921	None
0.37	0.8948	None
0.37	0.9154	None
0.37	0.8768	None
0.37	0.9446	None
0.37	0.8564	None
0.37	0.8819	None
0.37	None	0.8847895264625549
0.37	0.8531	None
0.37	0.769	None
0.37	0.6928	None
0.37	0.9042	None
0.37	0.902	None
0.37	0.9019	None
0.37	0.8646	None
0.37	0.8562	None
0.37	None	0.8762551546096802
0.37	0.9012	None
0.37	0.7985	None
0.37	0.7768	None
0.37	0.8975	None
0.37	0.901	None
0.38	0.8382	None
0.38	0.8731	None
0.38	0.9	None
0.38	None	0.878095269203186
0.38	0.7849	None
0.38	0.7938	None
0.38	0.8437	None
0.38	0.8007	None
0.38	0.7451	None
0.38	0.8631	None
0.38	0.8823	None
0.38	0.8961	None
0.38	None	0.8764377236366272
0.38	0.857	None
0.38	0.839	None
0.38	0.7766	None
0.38	0.8861	None
0.38	0.8847	None
0.38	0.7768	None
0.38	0.8208	None
0.38	0.9679	None
0.38	None	0.8773872256278992
0.38	0.9043	None
0.38	0.9521	None
0.39	0.958	None
0.39	0.9693	None
0.39	0.7611	None
0.39	0.8485	None
0.39	0.8884	None
0.39	0.9911	None
0.39	None	0.8781875371932983
0.39	0.8645	None
0.39	0.8622	None
0.39	0.9634	None
0.39	0.794	None
0.39	0.8098	None
0.39	0.8996	None
0.39	0.994	None
0.39	0.8514	None
0.39	None	0.8771392107009888
0.39	0.9397	None
0.39	0.9688	None
0.39	0.9108	None
0.39	0.8424	None
0.39	0.8799	None
0.39	0.8976	None
0.39	0.9273	None
0.39	0.8942	None
0.39	None	0.8795748353004456
0.4	0.8506	None
0.4	0.9847	None
0.4	0.9472	None
0.4	0.9952	None
0.4	1.012	None
0.4	0.8522	None
0.4	0.8514	None
0.4	0.8781	None
0.4	None	0.8794921040534973
0.4	0.9089	None
0.4	0.8264	None
0.4	0.9004	None
0.4	0.8602	None
0.4	0.9638	None
0.4	0.8672	None
0.4	0.9093	None
0.4	0.8819	None
0.4	None	0.876317024230957
0.4	0.9219	None
0.4	0.8814	None
0.4	0.9153	None
0.4	0.9266	None
0.4	0.8009	None
0.41	0.9269	None
0.41	0.919	None
0.41	0.8438	None
0.41	None	0.8732214570045471
0.41	0.8177	None
0.41	0.9731	None
0.41	0.7801	None
0.41	0.876	None
0.41	0.905	None
0.41	0.8652	None
0.41	0.9713	None
0.41	0.8442	None
0.41	None	0.8735978603363037
0.41	0.876	None
0.41	0.8836	None
0.41	0.8852	None
0.41	0.9164	None
0.41	0.8879	None
0.41	0.8923	None
0.41	0.8515	None
0.41	0.9139	None
0.41	None	0.874979555606842
0.41	0.8838	None
0.41	0.9655	None
0.42	0.7817	None
0.42	0.7956	None
0.42	0.8264	None
0.42	0.8731	None
0.42	0.8241	None
0.42	0.932	None
0.42	None	0.8765270113945007
0.42	0.8079	None
0.42	0.8639	None
0.42	1.0363	None
0.42	0.95	None
0.42	0.8607	None
0.42	0.9179	None
0.42	1.0095	None
0.42	0.8997	None
0.42	None	0.8725713491439819
0.42	0.8515	None
0.42	0.9497	None
0.42	0.776	None
0.42	0.8493	None
0.42	0.8733	None
0.42	0.8075	None
0.42	0.8826	None
0.42	0.7025	None
0.42	None	0.874297559261322
0.43	0.9155	None
0.43	0.927	None
0.43	0.8836	None
0.43	0.8744	None
0.43	0.853	None
0.43	0.9095	None
0.43	0.9146	None
0.43	0.8525	None
0.43	None	0.8710386753082275
0.43	0.9469	None
0.43	0.8259	None
0.43	0.7847	None
0.43	0.8431	None
0.43	0.8492	None
0.43	0.8953	None
0.43	0.8587	None
0.43	0.9064	None
0.43	None	0.8725703954696655
0.43	0.8011	None
0.43	0.861	None
0.43	0.908	None
0.43	0.946	None
0.43	0.9208	None
0.44	0.9232	None
0.44	0.8682	None
0.44	0.8955	None
0.44	None	0.8743232488632202
0.44	0.9704	None
0.44	0.9151	None
0.44	0.803	None
0.44	0.831	None
0.44	0.8985	None
0.44	0.9664	None
0.44	0.9036	None
0.44	1.0099	None
0.44	None	0.8717287182807922
0.44	0.8574	None
0.44	0.9033	None
0.44	0.9912	None
0.44	0.8895	None
0.44	0.7651	None
0.44	0.8715	None
0.44	0.8914	None
0.44	0.9096	None
0.44	None	0.8726702332496643
0.44	0.9126	None
0.44	0.8474	None
0.45	0.8833	None
0.45	0.756	None
0.45	0.9075	None
0.45	0.8751	None
0.45	0.9769	None
0.45	0.8818	None
0.45	None	0.8711218237876892
0.45	0.9447	None
0.45	0.891	None
0.45	0.8578	None
0.45	0.9062	None
0.45	0.8385	None
0.45	0.9446	None
0.45	0.9516	None
0.45	0.8921	None
0.45	None	0.8697870969772339
0.45	0.8391	None
0.45	0.9808	None
0.45	0.8856	None
0.45	0.8118	None
0.45	0.8551	None
0.45	0.8544	None
0.45	0.8102	None
0.46	0.8825	None
0.46	None	0.8724974989891052
0.46	0.915	None
0.46	0.9063	None
0.46	0.9304	None
0.46	0.8589	None
0.46	0.8959	None
0.46	0.9735	None
0.46	0.8382	None
0.46	0.8625	None
0.46	None	0.8736597895622253
0.46	0.9035	None
0.46	0.8392	None
0.46	0.841	None
0.46	0.8242	None
0.46	0.7374	None
0.46	0.9333	None
0.46	0.8228	None
0.46	0.9354	None
0.46	None	0.8715002536773682
0.46	0.8777	None
0.46	0.8975	None
0.46	0.8974	None
0.46	0.9508	None
0.46	0.9151	None
0.47	0.8851	None
0.47	0.918	None
0.47	0.9687	None
0.47	None	0.869394838809967
0.47	0.8087	None
0.47	1.0018	None
0.47	0.8451	None
0.47	0.7917	None
0.47	0.8043	None
0.47	0.911	None
0.47	0.8258	None
0.47	0.7366	None
0.47	None	0.8717268109321594
0.47	0.887	None
0.47	0.9695	None
0.47	0.8672	None
0.47	0.9119	None
0.47	0.8988	None
0.47	0.9558	None
0.47	0.8469	None
0.47	0.8902	None
0.47	None	0.8733241558074951
0.47	0.7157	None
0.47	0.8939	None
0.48	0.8787	None
0.48	0.7913	None
0.48	0.8231	None
0.48	0.9536	None
0.48	0.9167	None
0.48	0.8657	None
0.48	None	0.8756221532821655
0.48	0.951	None
0.48	0.9232	None
0.48	0.9424	None
0.48	0.8294	None
0.48	0.8054	None
0.48	0.8098	None
0.48	0.8114	None
0.48	1.0002	None
0.48	None	0.8730900883674622
0.48	0.9527	None
0.48	0.881	None
0.48	0.8727	None
0.48	0.885	None
0.48	0.9365	None
0.48	0.8751	None
0.48	0.8919	None
0.49	0.7812	None
0.49	None	0.8758166432380676
0.49	0.9017	None
0.49	0.8903	None
0.49	0.8714	None
0.49	0.8793	None
0.49	0.9151	None
0.49	0.9055	None
0.49	0.9015	None
0.49	0.8144	None
0.49	None	0.8759670257568359
0.49	0.9397	None
0.49	0.9047	None
0.49	0.9456	None
0.49	0.8938	None
0.49	0.8226	None
0.49	0.8972	None
0.49	0.9158	None
0.49	0.9764	None
0.49	None	0.872363805770874
0.49	0.8078	None
0.49	0.8941	None
0.49	0.8991	None
0.49	0.8499	None
0.5	0.8824	None
0.5	1.0206	None
0.5	0.8558	None
0.5	0.8701	None
0.5	None	0.8731399178504944
0.5	0.8311	None
0.5	0.8467	None
0.5	0.8253	None
0.5	0.9194	None
0.5	0.7265	None
0.5	0.8523	None
0.5	0.8997	None
0.5	0.9242	None
0.5	None	0.8724443912506104
0.5	0.9236	None
0.5	0.9026	None
0.5	0.8447	None
0.5	0.7609	None
0.5	0.89	None
0.5	0.8678	None
0.5	0.8983	None
0.5	0.8656	None
0.5	None	0.8736467361450195
0.5	0.9361	None
0.5	0.8255	None
0.51	0.8398	None
0.51	0.8964	None
0.51	0.8385	None
0.51	0.7889	None
0.51	0.8909	None
0.51	0.9709	None
0.51	None	0.8752514123916626
0.51	0.8013	None
0.51	0.9026	None
0.51	0.9559	None
0.51	0.9234	None
0.51	0.8808	None
0.51	0.9286	None
0.51	0.8117	None
0.51	0.92	None
0.51	None	0.8749579191207886
0.51	0.8646	None
0.51	0.8475	None
0.51	0.8247	None
0.51	0.8702	None
0.51	1.0117	None
0.51	0.7891	None
0.51	0.9076	None
0.52	0.929	None
0.52	None	0.8763409852981567
